x,y,cluster,sentiment,topic_proxy,review_id,model_key,dataset_key
-0.44137442,0.072450325,2,positive,product,4be641d020e9e4df2415d0f911e23e74,bertimbau,olist
-0.025182255,-0.21555436,4,positive,delivery,1a08295e7fa13eaf29bb6d15418c21e6,bertimbau,olist
0.29469395,0.009361684,1,negative,product,27855ecc892b63c3162819667a875f1b,bertimbau,olist
-0.12003314,-0.24513578,3,positive,delivery,7f214f20a13bfd910730505954e8e516,bertimbau,olist
0.3427301,-0.061686516,1,positive,other,05f951c3ffa5712f2efef3a681bc6924,bertimbau,olist
0.0999139,-0.032438397,1,neutral,product,f4db53f4695e59e3a28ee532f96e0db7,bertimbau,olist
-0.24527133,0.005687475,2,positive,price,8f3a0c8dbd9449d1b65953be4f72b345,bertimbau,olist
-0.24242225,-0.17543012,3,positive,delivery,5e65b1cbb7f35817a5c7fcf77a335431,bertimbau,olist
0.14607444,-0.35586673,4,positive,product,9f009cf69554f808ce6f451c8035bb27,bertimbau,olist
-0.15738901,-0.22038203,3,positive,delivery,513690cc07108af704fd80148645439f,bertimbau,olist
0.09384004,0.11703548,1,negative,delivery,c9b3aaf679d8f69c54d7852b48b9e755,bertimbau,olist
0.038616873,-0.35150307,4,positive,delivery,35b76396f85ed46e2ef9bd9e41114f4b,bertimbau,olist
0.106706254,0.21769005,6,positive,other,acb36357c037b346f73ae1f8d34c3ed2,bertimbau,olist
0.3281428,-0.031238586,1,negative,delivery,cf6506ccf9e5680269e733ff320d514d,bertimbau,olist
0.00010892004,0.009200096,1,neutral,product,a5bf5bd3c6ce9844c383b528a0d11f93,bertimbau,olist
0.2619518,-0.038782805,1,negative,delivery,22fe5d28fc369be163eaa6fefaa1569b,bertimbau,olist
0.04900711,0.118796065,1,positive,product,1162a8a5e120f4ce176753e2b0b41014,bertimbau,olist
-0.07567106,-0.25606483,4,positive,other,ff43b0b79098f5be050d79f3b7ba0b17,bertimbau,olist
0.26105005,-0.084840834,1,negative,delivery,10d2b9b37e7adb0bf8655c2337531246,bertimbau,olist
-0.1731072,-0.10283372,5,positive,product,ec21977bbfb69b9716dad354b1353537,bertimbau,olist
-0.0031582192,-0.31842405,4,positive,delivery,6eb38cdaf9d21dc7fa8b8e63c8257578,bertimbau,olist
-0.11265256,0.061018556,3,negative,product,8ae9ef00a1852b18a90981a10dd71770,bertimbau,olist
0.17702955,-0.16549227,1,neutral,delivery,b709726a674b956fea37ae6e3a0d2b3c,bertimbau,olist
0.15780485,-0.10181731,1,neutral,other,fcbf638814f859ffaf6b95306ce56119,bertimbau,olist
0.12430737,0.016341865,1,negative,delivery,534eb825c1ac66ec8fe5e7a7e0cc6e01,bertimbau,olist
-0.0816623,-0.023595452,3,positive,price,ca6cc3e5014a5895ad2d867ace8db3fe,bertimbau,olist
-0.030092433,0.112958625,6,positive,other,ba44f4cfaa72cff322bf84ad19dc4680,bertimbau,olist
0.16826975,-0.08184552,1,positive,delivery,9da4eb3cf1f17ada3fe2a371cc1ec29f,bertimbau,olist
0.20844075,-0.10817659,1,negative,product,38c1166a1da44d697627c3c0f18101c4,bertimbau,olist
-0.28505036,-0.06800771,2,positive,product,635aca153cccf00c31d7a2d94551374f,bertimbau,olist
-0.02403425,-0.14051104,4,positive,delivery,a79d0e55a3c1bb354483afb7565c8715,bertimbau,olist
-0.055838045,-0.30494952,4,positive,delivery,285792dc1d6dd71b5c6a4bdf29baf555,bertimbau,olist
0.21899903,-0.008600354,1,negative,other,e6c0401a20d50555fb4d9d18eafc1df8,bertimbau,olist
0.17523274,-0.076277286,1,positive,other,9ef2072a9ce68b5ae7f4dbef927c0a4b,bertimbau,olist
-0.15886214,-0.263308,3,positive,delivery,0a8d7bb2a6702bf5b6b77bc4441ec01d,bertimbau,olist
-0.10528697,0.46206373,0,neutral,other,75ddb7bacccf038bca5555ea95d2d871,bertimbau,olist
-0.07419928,-0.20888862,3,positive,delivery,1dd7fd6c12de495a74e8e0de3c6e29ca,bertimbau,olist
-0.061051562,-0.2199902,3,positive,delivery,6e0540c6c1c9e64f9930dd797feaf5d4,bertimbau,olist
0.22754437,-0.091908336,1,negative,delivery,cf27d64ca02457460c178a9781e48bdb,bertimbau,olist
0.0447006,-0.22745585,5,positive,product,b985569bca23b71d88b72599aa0a6ebc,bertimbau,olist
-0.08494674,0.009796798,4,positive,delivery,f86e49b80960f382d83cdb5bc85464fe,bertimbau,olist
0.1558671,-0.062794805,5,positive,other,6ec710a155a150384c9c1ab40daff614,bertimbau,olist
-0.09383789,-0.28300303,4,positive,delivery,ae98b702c5e10d497bf76b7d620bad0a,bertimbau,olist
0.18510175,0.2000698,6,neutral,other,420b3885501d289357566ccb88418fb7,bertimbau,olist
0.20346305,0.19370918,6,positive,product,7a6d48e9bf3bbeef8f45ca779e2a07b0,bertimbau,olist
-0.036738634,-0.2169146,4,positive,product,7ef40e7e77a2800c6174b711ac7aae10,bertimbau,olist
-0.3092892,-0.038868874,3,positive,product,24451fb9d9cc0b3bdded7c5cd58816eb,bertimbau,olist
0.19956282,-0.08071566,1,negative,delivery,7c1a6d0bf40b09bc3983e23b7309eedf,bertimbau,olist
0.3811585,-0.03370607,1,negative,product,a5816093bbe9c85dab8f4aa62316d046,bertimbau,olist
-0.014688633,0.33363274,0,positive,other,26f7efd4b071a8413b79da8a1448ab73,bertimbau,olist
0.12860483,0.0356804,1,negative,product,cf7894a01d39387c69b573315e850a4c,bertimbau,olist
-0.046994377,0.25090212,0,neutral,other,64f97e401872cdd82c95f10726759015,bertimbau,olist
-0.32754347,-0.20676038,3,positive,delivery,6531bd8020d32e66a4b177c74f083daf,bertimbau,olist
-0.024084646,-0.29508358,4,positive,product,e2d14bffabbc062742ba858829ac27ad,bertimbau,olist
0.15698454,0.31932846,1,negative,other,34d15f106151a226869674fcbbf4375b,bertimbau,olist
0.39106968,-0.013259321,1,negative,product,cb5703a973924cf4e5573c601f120d26,bertimbau,olist
-0.16448475,0.027186096,5,positive,other,e1d9c2eb841f79f1f72273a11efab616,bertimbau,olist
0.43864268,-0.008965135,1,negative,product,5cbadc767f729b9eea2590ccd5c92878,bertimbau,olist
0.29626602,0.08744283,6,negative,product,e9c244e3880677b5e427c7970c6928b2,bertimbau,olist
-0.21738812,0.07815501,5,positive,other,5133061e1d30513352f9ac44e2a6c782,bertimbau,olist
0.22409984,0.19149597,6,negative,other,64b7d7f4ac92ee152b568bd408ccc876,bertimbau,olist
0.20874035,-0.065460205,1,negative,delivery,8336e2a43935e3b8a9ebc6b6e2a5e42b,bertimbau,olist
-0.23402488,-0.030984491,2,positive,delivery,a73f0ebd12ecc172be78f18a5096bbe2,bertimbau,olist
-0.35784715,0.22889853,0,positive,delivery,4e796833d441db2da28bc10df03875f5,bertimbau,olist
0.29371002,-0.09471902,1,negative,product,57bfb1bf8049140a08862273a07e4578,bertimbau,olist
0.2474075,0.06933366,1,negative,delivery,165a579a9ffd2a7466ec6eb36160986c,bertimbau,olist
0.13751572,-0.056789994,1,positive,other,d654213cebecc7e2a1fe9d7c3db9150e,bertimbau,olist
0.083799176,-0.25002992,4,positive,product,91b9bbec0aca1834f0efa65d97c169ab,bertimbau,olist
0.22728088,0.05711481,1,negative,other,8f88d933e21e08599ea3e88e6e63b2b9,bertimbau,olist
-0.099656954,-0.26545113,3,positive,delivery,2bd6fcb542c5c2457cd6bf409467ba77,bertimbau,olist
0.18176425,0.26322675,6,negative,other,0de6136c57a0048df224ff529ca2f6ce,bertimbau,olist
-0.031401146,-0.16821867,4,positive,product,0f2cfa19a4bb553cc1f97f243409def5,bertimbau,olist
-0.22544456,0.2467034,0,positive,other,a971795a7ebe79a371edafe54ccbfc42,bertimbau,olist
0.26590526,0.042194307,1,negative,delivery,aa3f18199305ddf77662886f93b5091a,bertimbau,olist
0.15563005,0.13344261,6,positive,product,b46f1e34512b0f4c74a72398b03ca788,bertimbau,olist
-0.3516344,0.0747395,2,positive,other,c1aaa529e01936654b5106f6deac1285,bertimbau,olist
0.20383197,0.053099692,6,negative,product,04c17aaad5d50a6ea5e86ac461df0278,bertimbau,olist
-0.24085703,0.043781012,2,negative,product,985c22a982d129b4b337a59f2d8f73a3,bertimbau,olist
-0.3388682,-0.15201283,2,positive,delivery,8ef268a249105fd3e909d4a3e07866b7,bertimbau,olist
0.23233742,-0.068888426,1,positive,other,172c5e01b8abfd653cbece8ae272e862,bertimbau,olist
0.023505494,-0.058817506,4,positive,product,bd17a9599a7b629c4a47d7fbd5df7dab,bertimbau,olist
0.07580706,-0.17303297,4,positive,support,a7cfd5d92f21f44a99219b9e8a63860b,bertimbau,olist
-0.26905254,-0.017104626,2,positive,other,b8579be4ec391bad1641a5ef1b33c840,bertimbau,olist
0.39437264,0.034286827,1,neutral,other,67a4563ca78d50a9de6edb6481c91774,bertimbau,olist
0.2961775,-0.06449199,1,negative,support,3a0a78ddf125ee7425670f1ba1ba103c,bertimbau,olist
-0.34839854,-0.0967125,3,positive,delivery,d5920a9f308b06c0eebd9e2f5059d2f1,bertimbau,olist
0.04368154,0.14851493,6,negative,other,863e8c12e8ad5311b2e45d997f638985,bertimbau,olist
0.15583766,0.02489087,1,negative,product,ab207558d5d488a17515b3def343f4ee,bertimbau,olist
-0.20343277,0.3755753,0,positive,other,cf9a24282053c9409dfada3c3ef38651,bertimbau,olist
-0.055418085,-0.28482276,4,positive,delivery,b5aec2a7c4c795a2c76d401c7801cc8e,bertimbau,olist
-0.13961256,-0.22843915,4,positive,delivery,4d3397c8f3c52657c0a43f44eb790539,bertimbau,olist
-0.07251779,-0.28896564,4,positive,delivery,5b0484f36a749b2e6ba6391a6959fa3a,bertimbau,olist
0.12921163,-0.07280278,1,positive,delivery,67583f565ce323d8ff32adba834b1ce4,bertimbau,olist
-0.08887026,-0.04397282,5,positive,support,e2ad225762de177100722e97b5f1fbda,bertimbau,olist
-0.3069286,0.13061282,2,negative,product,162dabc4bb037d92a1497b3c2358038d,bertimbau,olist
-0.029698316,-0.107102215,4,positive,other,056aa0339ac386c94a291a87bce44c00,bertimbau,olist
-0.16536295,-0.11413163,4,positive,delivery,6ac9995954fe04381af93a85fb0d2db9,bertimbau,olist
0.3208703,0.15854442,1,neutral,product,25bf713399dd3acac15aefcf8cf7860d,bertimbau,olist
0.09691038,0.07232487,6,positive,other,6949410e5f442d4599d0719a73ff6732,bertimbau,olist
0.2286933,0.1891864,6,neutral,product,414c0ef7c48824d30878d0b05a071e3e,bertimbau,olist
0.34669173,0.01497066,1,neutral,other,b11875b6111bbfd0a3c17c837720a91e,bertimbau,olist
-0.08948448,-0.2514882,4,positive,delivery,9959a0c9f7d9fadcd763cdc6e0134438,bertimbau,olist
0.02448108,-0.12867951,4,positive,delivery,3e012512053e81d1e3531fccc5548af4,bertimbau,olist
0.00069528073,0.13172294,0,neutral,product,34bd281a699d92434f4016d92ed86af7,bertimbau,olist
-0.13744509,-0.007015258,3,positive,delivery,f8d66c822dc1e31d736653fb052e9042,bertimbau,olist
0.05421064,0.09245461,1,neutral,product,e6990ae4b0dbd9d5fab435ebb6aa08c7,bertimbau,olist
-0.33609205,-0.1844669,3,positive,delivery,b321dbc0a7903e69123e7acb987f164d,bertimbau,olist
0.11117522,-0.076184124,1,negative,product,eec19942f925abb056501da27b49aee1,bertimbau,olist
-0.08793707,0.015868694,3,positive,delivery,ab96766d4bee52213549a6b8520d6557,bertimbau,olist
-0.01567588,-0.0049497783,3,negative,delivery,6618f85cda09db2b6c7d3267aa0fd751,bertimbau,olist
-0.30736646,0.13624686,5,positive,other,5a57d029303bc346f888cb3a1dd15c53,bertimbau,olist
-0.33716717,-0.014467239,2,positive,support,eba5aa7816aa9fa219babdb732aca475,bertimbau,olist
0.054036185,0.31185555,6,neutral,other,ac5d2d743eb9774ee3909672c2ce801e,bertimbau,olist
0.021012217,-0.1328305,3,negative,product,1127e8aa65370910b489103573819bb9,bertimbau,olist
-0.19962054,0.18342897,2,negative,product,652029aa79cc117e24ef61f4f957f3b6,bertimbau,olist
-0.19980079,-0.25939482,4,positive,delivery,0e7fa08b4fb918001c116540de8f5f70,bertimbau,olist
-0.010568708,0.4555651,6,negative,other,60a9e896bec8cc3ada143f2954262a25,bertimbau,olist
0.18763214,0.058388785,6,negative,product,5b87266f620e320027bdd2fde00d934f,bertimbau,olist
0.20776379,0.25611767,6,negative,product,19acd10168b2ab10ec49031459c9b9ca,bertimbau,olist
4.1089952e-05,-0.29361624,4,positive,delivery,3e240d1d0f40827efbc19803458496c7,bertimbau,olist
-0.099325195,0.042809933,5,positive,product,0ac44b87cde9497bc0d40ce17ff1185e,bertimbau,olist
-0.0607446,0.052299768,6,positive,product,1b5ff500ef25043744753d7916419c64,bertimbau,olist
0.24711055,0.18385953,6,negative,other,e5d28e53d5398eebb2bd89aa93329a2b,bertimbau,olist
-0.16553512,0.41200528,0,negative,other,673d90c942a8486a0f2f734cfcc7a384,bertimbau,olist
-0.048193175,-0.21451169,4,positive,product,cd8875e0b591097bd9c2c819bd0ca35c,bertimbau,olist
-0.1282725,-0.15457073,4,positive,other,ccfd7e74e24115de04a1668be5a61618,bertimbau,olist
-0.33653462,0.228026,0,positive,product,923206152508d214983dcd5b118f4e2f,bertimbau,olist
0.3956343,-0.019109637,1,negative,product,8341c8e936454d7de07e3c4e0381057d,bertimbau,olist
0.1873352,0.2103771,6,neutral,product,838df1ee16b54bda93983a488c82dea9,bertimbau,olist
-0.031317018,-0.24279642,4,positive,delivery,0f0fc80a5bb18b2f8dfb342a363d247c,bertimbau,olist
-0.16299915,0.17186007,0,negative,delivery,fdd7b88dd7e3570cf4d45394d610702a,bertimbau,olist
-0.17496587,-0.21744037,3,positive,delivery,40b2a0c56577e2e8ac3cbcadc8227fcc,bertimbau,olist
-0.35784715,0.22889853,0,positive,delivery,6890cdd1134a7e1254bb3d1cdd7cc674,bertimbau,olist
0.0999139,-0.032438397,1,neutral,product,bcfb4a6b627aa3ca1ac77a8365a8e5e8,bertimbau,olist
-0.11676418,-0.1481717,4,positive,delivery,225d9f26567b3b849c2ee09a5b8bd058,bertimbau,olist
0.43357253,-0.0025401115,1,negative,product,d3d5aae3ac1a8b79c1f504e5cfc568f4,bertimbau,olist
-0.30080473,0.3444658,0,positive,other,a030e016f1d9ce5061b54bb06f85d45b,bertimbau,olist
-0.1844123,-0.21855468,3,positive,delivery,1f648bef98584106439d28a0c0e8a34b,bertimbau,olist
-0.3516344,0.0747395,2,positive,other,c5cdc48b196a4d1a3a6d5a778befe234,bertimbau,olist
-0.10401882,-0.049998075,4,positive,product,1c5ec93ef2888f6a7f4051596f2d00b4,bertimbau,olist
-0.23024127,-0.084769964,2,positive,product,ef6c2d9bf5085bb89a679b074823cbf1,bertimbau,olist
0.2482132,-0.1314821,1,negative,product,5b89f8685fa4514218d6088dccbb8415,bertimbau,olist
0.1333004,-0.06390607,1,positive,delivery,6fcc1f61759136e46e22a4134027b91a,bertimbau,olist
-0.15824777,-0.2212823,3,positive,product,f32d877fb62ce7e7f05c5e80a0ca9cab,bertimbau,olist
-0.21251932,-0.25530654,3,positive,delivery,4217d5268a15a66a6c3d612ac8fa17c5,bertimbau,olist
0.27608025,-0.05978769,1,negative,delivery,c208ed3742104df90158700bf3850e64,bertimbau,olist
-0.13244244,0.038990468,0,positive,other,29be1cceec506864649dc508ef038759,bertimbau,olist
0.2521333,0.14895855,6,negative,delivery,42cf505ce0c8f3130644dffd468adfb3,bertimbau,olist
-0.3031728,0.2130352,2,positive,product,f52c8058817a332008a3c374318bf70c,bertimbau,olist
0.066373,-0.13459814,1,positive,delivery,a33e0aabc7ae64276ee3fe3cb7606197,bertimbau,olist
0.08955584,-0.20758113,4,positive,delivery,efde2e58eb5e251b12efe1f9c685a741,bertimbau,olist
0.120479636,0.2911123,6,neutral,other,208fbd41f2cf8bded1af92ba00c75493,bertimbau,olist
-0.12775101,-0.20240068,4,positive,delivery,fc715115526fd4ae20d5ada0ad2f52fa,bertimbau,olist
-0.12871984,-0.14617413,5,positive,product,efefad390b3f15cdf36383489a761bae,bertimbau,olist
0.23016575,-0.13953736,1,negative,delivery,0162340d190549d567ee0fdfb8fb725b,bertimbau,olist
-0.24601495,-0.124524444,2,positive,product,bdebe3454d989e092108aaa80e32a5c2,bertimbau,olist
0.08424062,0.078162804,6,neutral,product,ff5c2bc13b0227100a4467e0c3038a6c,bertimbau,olist
0.0014148578,-0.30781084,4,positive,support,4bd938d8a112b66e053b3dbcc4fb33af,bertimbau,olist
-0.26198754,0.3338763,0,positive,other,e617be4230e7c011544cf884074519e5,bertimbau,olist
-0.164478,0.11230396,2,positive,product,68cf7ff31c0c2ae818c1874d5fbce61d,bertimbau,olist
-0.26589125,0.15245602,0,positive,delivery,ef4533bd2bfab6c9e96258d5dddaed98,bertimbau,olist
0.017844774,0.063951865,5,neutral,other,663d33aa5c5800c890195f93a695c82a,bertimbau,olist
0.31534177,-0.01526469,1,negative,product,3b22a9112f01b314a909b9692c049d7e,bertimbau,olist
-0.44587678,0.2829944,0,positive,other,22edb86c4e7c7226afa3786a81599930,bertimbau,olist
0.20167407,-0.00025951862,1,positive,product,b2462544fca6ce49ccf621676fe12cfd,bertimbau,olist
-0.0613498,-0.15995169,5,positive,product,8a00113defe121facf98575d1932f107,bertimbau,olist
-0.061337795,-0.101318896,3,positive,product,01629dc27909205db2b54bb230365693,bertimbau,olist
0.06571824,-0.21072072,4,positive,other,91d101eefc2d47208f9bdf4185aaffd2,bertimbau,olist
0.12196658,0.2362889,6,negative,product,7718769e2eeb280a8a0e3da662bd564c,bertimbau,olist
-0.2802392,0.08679144,5,positive,other,04c7cb28485695aa38893949ae374f06,bertimbau,olist
-0.024388485,0.06176442,5,positive,other,f179a0b75e24a44035b19a9f3e1a6540,bertimbau,olist
0.0039661378,0.021691412,6,positive,other,f305c3b10a45a9e9d056c4928bcbb2fb,bertimbau,olist
-0.042369127,-0.1467891,4,positive,product,7cc4fa53e332ea729a5bc11846d96d21,bertimbau,olist
-0.11493721,0.3125833,0,positive,other,b63d4b11d2951ba8125fc918d6e20093,bertimbau,olist
0.13081557,0.014737576,6,positive,other,83e0574ee2190d7b440d10adedc7e399,bertimbau,olist
-0.062373526,-0.20210975,4,positive,other,8efcfe0a9c97683a66b0a6335c304d16,bertimbau,olist
0.288039,0.007232189,1,negative,product,553be434a2441c6ef39db54bf9f7a0ac,bertimbau,olist
0.05906398,0.034395427,6,negative,product,ff1cb141972941ff2dcd149d9c2b45c2,bertimbau,olist
0.19903532,0.013682246,1,negative,delivery,62ef7e1470149fb9a05753520caef577,bertimbau,olist
0.17036882,0.013172984,6,positive,product,2c7f1e08e5d69b965e6e1ed8d9f1c173,bertimbau,olist
-0.05854386,-0.22679532,4,positive,product,0bd6983e1e01dc44d823e0299613e998,bertimbau,olist
0.28261435,0.008223236,1,neutral,product,d5ff6fd840413a3c2fe3dfe0de9fc39d,bertimbau,olist
-0.4026567,0.4209828,0,positive,other,e3a497de37bff2148f644ffb71d43a17,bertimbau,olist
0.097741745,-0.20891002,4,positive,delivery,084c3fd908276e47948affc0e9e50116,bertimbau,olist
-0.027904421,-0.19825917,4,positive,delivery,d9234d5977f0208cc36f906038b2f61b,bertimbau,olist
0.24816832,0.005880952,1,negative,delivery,e919047e10a22ad8d4c48a63acd35067,bertimbau,olist
-0.057136353,-0.23578191,4,positive,delivery,ed043fc00ac06c61be5204dd3f5ad65e,bertimbau,olist
-0.16673094,-0.020488292,5,positive,other,2b9a20e3724850519c2fda0ffeb785df,bertimbau,olist
-0.11487067,0.27313122,0,negative,other,a79e7a16ac1ec7d66da4cc2cfefab22b,bertimbau,olist
0.0015464872,-0.28166276,4,positive,delivery,6b9ab6a1ee14e80bf727cb87acfd1811,bertimbau,olist
0.34029126,0.0073198676,1,neutral,delivery,21791c8e73d5a4531d9b835a5ea4c1e1,bertimbau,olist
-0.19492179,0.11154652,5,positive,product,ff47bd9c9fb047d0404431a857b2458b,bertimbau,olist
0.066907726,-0.012013108,5,positive,other,fb1c0e3b5916a5bf43c8e44c8980dcba,bertimbau,olist
0.19029206,-0.0073275566,6,positive,delivery,e71b529e610a0c8146d922648f9ef4d3,bertimbau,olist
0.22931588,-0.026747078,1,negative,product,44d1d9df4e2a4a9245b064bf6bd90ea8,bertimbau,olist
-0.07498443,-0.31113625,3,positive,delivery,0a5bad05280be2947adf080aa7095076,bertimbau,olist
0.14403167,-0.24433732,4,positive,delivery,10fc5b1b4214860cc9b5acd30e350f5a,bertimbau,olist
-0.021616582,-0.22510403,4,positive,product,d29b7015c1970a48ebd84998398336fb,bertimbau,olist
0.05653142,0.035498783,1,negative,product,d57c17ca9f9625bb6d7735a98a0280ac,bertimbau,olist
-0.36860096,0.23394871,2,positive,product,d10e2fe195e6aa9cf708c6ee34ffaf44,bertimbau,olist
0.28473583,0.17170766,1,negative,other,73262c372b46b775e1c25e7f01e4c6b1,bertimbau,olist
0.23236817,0.13396055,6,negative,other,9ab1d44a39be7b19485216b71ce8d47a,bertimbau,olist
-0.19523913,-0.15104115,5,positive,product,1723918c735b9827dffd899feb91eb0d,bertimbau,olist
0.16047406,-0.061610222,6,positive,delivery,c610c920bfda8e0b0a1109a75223d5cd,bertimbau,olist
-0.18070865,-0.18626076,4,positive,delivery,3e9f379dc0cb940e2c2c9b0fc34948dc,bertimbau,olist
0.2545702,0.07429968,1,negative,product,ae8e2c1b56cc33be3a56a78f1c657dc6,bertimbau,olist
-0.46730292,0.1295075,2,positive,product,bd244a74b47998847d1e2f9fba25cc19,bertimbau,olist
0.2030676,0.037689522,6,negative,product,0b7f1d51251cdd73346eed0296022fee,bertimbau,olist
-0.20601326,-0.12921083,2,positive,product,45d3b5cec11477992fcc61334ad43dd6,bertimbau,olist
-0.29857704,-0.22975677,2,positive,delivery,b705dc91b020a32303e6a493b59fee7c,bertimbau,olist
0.08637337,-0.16292357,4,positive,product,54eab4c8040b2d3511d6729dfaf1254b,bertimbau,olist
-0.27265152,-0.18749356,3,positive,delivery,6590c887bb00a2349ab028f21187ebe5,bertimbau,olist
0.25415552,-0.01185146,6,positive,product,061418b58ab495c8cc9e7f4fa1b46110,bertimbau,olist
-0.35590607,-0.09516165,3,positive,delivery,26078b7992789d5b17041e093b2d9fd2,bertimbau,olist
-0.25785235,-0.2353751,3,positive,delivery,a7b13c98320ca197e46e1debd37d342a,bertimbau,olist
0.31329376,-0.19196558,1,negative,delivery,fd543600b8c2632891a568a3adc9f086,bertimbau,olist
0.23843592,0.12530026,6,positive,other,894e719e0ab78474c25de3350f8f7bce,bertimbau,olist
0.10560288,0.13806215,6,negative,other,88a43f9fe59bfe89eaf41c800d74925e,bertimbau,olist
-0.20187965,0.09318811,0,positive,other,e65dd834814c1536a8b8ca497b77b997,bertimbau,olist
0.24122757,0.026779443,1,negative,delivery,89c0a03e2ac93c0130d95c65ea982047,bertimbau,olist
0.1657998,0.22663686,6,positive,other,25dcc2346c773556af19ff747e9d1e58,bertimbau,olist
0.22518003,-0.15567443,4,positive,other,7ae1f793f7ee80b633a6434c238fe87b,bertimbau,olist
-0.061942887,0.48448852,0,positive,other,cea17af31cdff7f267b0372582586a1d,bertimbau,olist
-0.1749807,-0.08905673,2,positive,other,252ba77c24135c1aaf2ff1320e62e9f4,bertimbau,olist
0.2059184,0.09632988,1,negative,product,67d18f761f8f0f558b286653c79babf7,bertimbau,olist
0.3459344,-0.06665248,1,negative,product,de606ac147f6b5d3401b6c05a61d99fd,bertimbau,olist
-0.11205172,-0.2229647,4,positive,delivery,e36ec1e226e0d126ef843ea8df65a7d2,bertimbau,olist
0.20196378,0.07885222,1,negative,other,20ed6f7406276be2ebcd5e9ce6c14113,bertimbau,olist
0.124633335,-0.013914943,1,negative,product,d2dec0f33eb8b8ce57bf756953b45f3d,bertimbau,olist
-0.110311784,-0.14797944,5,positive,product,c935ac1d7f6ee772115fa843721620f6,bertimbau,olist
0.32710087,-0.014053345,1,negative,delivery,4249487f998c20cd1fac5b0345b92579,bertimbau,olist
0.03053911,0.27493694,5,positive,other,897a69d87dd03229792971dc265bce68,bertimbau,olist
0.0005384609,-0.048590034,5,neutral,other,8b3f4e8bdcd3bd5da7fa8cbad87a3893,bertimbau,olist
0.25312752,0.009112567,6,negative,product,298178f1d1565f860d381e724c50aa0c,bertimbau,olist
-0.18194902,-0.061556697,5,positive,other,929b4f2be998a35db3af0bae58a4c6c1,bertimbau,olist
0.2765733,-0.018779933,6,neutral,product,be317df15f36129440beec0be43f8238,bertimbau,olist
-0.14258838,0.1529325,0,positive,product,aaaa371fbd29a67c9beaf9caa89bddfb,bertimbau,olist
0.30522296,0.08123328,6,negative,product,2baaa746f0e5c9058bcfbee56347477b,bertimbau,olist
0.1251592,-0.0057728887,6,negative,product,148d17ffebe37c5b61c56236f1acd49c,bertimbau,olist
0.16603234,0.07850401,1,neutral,product,9142e7df3206483be9e2bf59d9a66491,bertimbau,olist
-0.25602904,-0.09285098,2,positive,other,16ca4bbf945ff70bd396861f9e2d2ca7,bertimbau,olist
0.059772097,-0.13683307,5,positive,other,a9abb41d8e871c3ab575e6faa62234af,bertimbau,olist
-0.2683704,0.06773068,3,positive,delivery,4e0e0d6c2051d707d4e1f5d629683ad6,bertimbau,olist
0.2920245,-0.0025538802,1,negative,other,c1e955ce419fe225bb25a23e9a781e25,bertimbau,olist
0.2068007,0.2194927,6,negative,other,cc455f5061e8638e3c8e9142ff309711,bertimbau,olist
0.37555742,0.024507403,1,negative,support,2719467a4206f0cf7507a62c9e7d6b2d,bertimbau,olist
-0.1605197,-0.24020773,4,positive,delivery,7c9cb7ff45e9858d2f156003a96deac5,bertimbau,olist
-0.37625977,0.45684692,0,positive,other,833554ffbdb6ed6d2824a234b9a7bacd,bertimbau,olist
0.2371163,0.06017983,1,negative,price,57d621ac72f9040405bc257c92c4640e,bertimbau,olist
-0.23131919,-0.10075709,3,positive,delivery,8892abc02a527ef7535564ecfc0d0133,bertimbau,olist
0.16090968,0.19122061,1,negative,delivery,f54ac87539c637b8a7700f07c1e9e445,bertimbau,olist
0.18527135,-0.06504017,1,negative,product,f49754ea0d72fbdf429f5a4f97712538,bertimbau,olist
-0.28446966,0.13390425,0,positive,delivery,e4b1ec9083b0923019027e808b34e725,bertimbau,olist
0.15577477,-0.10396445,4,positive,product,25e516a16ea9185d3e9350ccfbdbc8f0,bertimbau,olist
-0.017622195,-0.26385456,4,positive,delivery,a0868f25b5068a07e28bc032f7371df2,bertimbau,olist
0.06563123,-0.046866715,6,negative,product,6b407b834a65600bd778cf89cbe3a7fd,bertimbau,olist
-0.035406426,0.3678742,0,neutral,other,b00226ada6d8fc0b12d3639eb2aac021,bertimbau,olist
0.3779933,0.06422001,1,negative,other,1c2e2b55203228692254dc9cff8113bb,bertimbau,olist
-0.10195662,0.106106475,6,negative,product,e5471be4eff41f648dd715a2083255d0,bertimbau,olist
-0.18552393,-0.054669023,3,positive,delivery,03c217dbae6ddcc5cbfd7d6a46ecf5c0,bertimbau,olist
-0.27176964,-0.04492098,2,positive,delivery,552ead784fe27c47da3d3a22f6eaeb1f,bertimbau,olist
-0.049312964,0.20325878,5,positive,other,da40dfc77067cb3ca317ee3d9f628b13,bertimbau,olist
-0.103039816,0.16234908,0,positive,delivery,ed536872e3d447f3c59260cfc2ed0bf1,bertimbau,olist
0.31262338,0.0257833,1,negative,delivery,49ef8de8e52ee16303f159ce620844d9,bertimbau,olist
0.18386963,-0.038775623,1,positive,delivery,741d999b25acde8c889c3cf850063733,bertimbau,olist
-0.14316219,-0.2141459,4,positive,delivery,4c3edf60ce979a118a22f40cc9792f81,bertimbau,olist
-0.28297758,0.23063648,0,positive,other,e080c1ebd014f3ade27f979bc2f872f1,bertimbau,olist
